TagID,Date,Time,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ,Activity,Depth,Temp. (?C),Metadata
02_S5,04/05/2023,16:59:27.200,0.0500,1.0195,0.0647,-0.3204,1.8692,-2.9144,245.3480,-50.9378,-20.2876,,,,
02_S5,04/05/2023,16:59:27.300,0.0498,1.0193,0.0627,-0.3052,1.8539,-2.8992,246.8075,-51.2297,-20.8714,,,,
02_S5,04/05/2023,16:59:27.400,0.0505,1.0198,0.0630,-0.2899,1.8616,-2.9297,246.8075,-50.6459,-19.9956,,,,
02_S5,04/05/2023,16:59:27.500,0.0500,1.0186,0.0640,-0.3052,1.8845,-2.9297,246.2237,-51.8135,-19.4118,,,,
02_S5,04/05/2023,16:59:27.600,0.0496,1.0193,0.0649,-0.3052,1.8845,-2.9221,246.8075,-51.8135,-19.4118,,,,
02_S5,04/05/2023,16:59:27.700,0.0510,1.0198,0.0642,-0.3204,1.8692,-2.9144,246.8075,-51.8135,-19.4118,,,,
02_S5,04/05/2023,16:59:27.800,0.0505,1.0190,0.0649,-0.3281,1.8768,-2.9144,245.6399,-51.5216,-19.4118,,,,
02_S5,04/05/2023,16:59:27.900,0.0505,1.0198,0.0640,-0.2823,1.8692,-2.9297,246.8075,-50.3540,-20.2876,,,,
02_S5,04/05/2023,16:59:28.000,0.0503,1.0195,0.0635,-0.3052,1.8768,-2.9297,246.5156,-51.8135,-20.2876,Inactive,0,24.3,
02_S5,04/05/2023,16:59:28.100,0.0503,1.0190,0.0647,-0.3128,1.8616,-2.9144,245.7859,-50.7919,-19.2659,,,,
02_S5,04/05/2023,16:59:28.200,0.0500,1.0195,0.0645,-0.2823,1.8768,-2.8915,245.7859,-50.7919,-19.2659,,,,
02_S5,04/05/2023,16:59:28.300,0.0500,1.0190,0.0635,-0.2899,1.8768,-2.9221,245.7859,-50.2080,-20.4335,,,,
02_S5,04/05/2023,16:59:28.400,0.0500,1.0195,0.0642,-0.2823,1.8311,-2.9297,246.0778,-51.9595,-19.5578,,,,
02_S5,04/05/2023,16:59:28.500,0.0498,1.0195,0.0652,-0.2823,1.8845,-2.8992,244.1804,-51.2297,-19.9956,,,,
02_S5,04/05/2023,16:59:28.600,0.0508,1.0195,0.0635,-0.3052,1.8616,-2.9144,245.6399,-50.6459,-18.8280,,,,
